"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.220154750E0,4.659895599E-1,-4.395839274E-1,-1.645062089E0
5.240074750E0,3.938554823E-1,-3.922053576E-1,-1.440050721E0
5.259994750E0,2.261214405E-1,-3.658958972E-1,-1.153541088E0
5.279914750E0,6.304981560E-2,-3.286614120E-1,-9.085489511E-1
5.299834750E0,-1.234773640E-2,-2.604898214E-1,-7.447562814E-1
5.319754750E0,8.047919720E-3,-1.987898350E-1,-5.868742466E-1
5.339674750E0,2.810808271E-2,-1.389173716E-1,-3.693305254E-1
5.359594834E0,1.393751986E-2,-3.898370638E-2,-1.610078365E-1
5.379514833E0,-5.069248378E-2,5.715829507E-2,2.381019667E-2
5.399434833E0,-8.193529397E-2,9.976408631E-2,1.172866076E-1
5.419354833E0,-1.730107963E-1,2.047136426E-1,1.165132523E-1
5.439274834E0,-5.236305594E-1,4.326260388E-1,2.644249201E-1
5.459194833E0,-9.138352871E-1,6.285334826E-1,5.134030581E-1
5.479114833E0,-9.776664376E-1,7.277731299E-1,9.101245999E-1
5.499034833E0,-6.391046643E-1,6.974595785E-1,1.262176871E0
5.518955833E0,-1.604550034E-1,5.919578075E-1,1.305971265E0
5.538875833E0,1.244742572E-1,5.226432085E-1,9.607624412E-1
5.558795833E0,1.118474677E-1,4.772863686E-1,5.801208019E-1
5.578715833E0,-4.113468528E-2,3.346770406E-1,3.750542104E-1
5.598635833E0,-1.501385421E-1,2.071234137E-1,3.764135242E-1
5.618555834E0,-1.860868931E-1,1.390172839E-1,4.011150897E-1
5.638475833E0,-1.789302826E-1,2.003947645E-1,4.649944603E-1
5.658395833E0,-1.645186692E-1,3.207974434E-1,5.708793998E-1
5.678315833E0,-1.224598810E-1,4.141075611E-1,6.692863703E-1
5.698235834E0,-1.029838920E-1,4.860270023E-1,7.528052330E-1
5.718155833E0,-1.709106565E-1,5.012848973E-1,8.387089372E-1
5.738075833E0,-2.976328135E-1,4.780246317E-1,9.003568292E-1
5.757995833E0,-4.311534762E-1,3.486263156E-1,9.438449144E-1
5.777915834E0,-4.910315275E-1,2.272503823E-1,9.554621577E-1
5.797835833E0,-4.722255766E-1,1.706208289E-1,9.687063694E-1
5.817755833E0,-4.163640738E-1,1.995447576E-1,9.894223213E-1
5.837675833E0,-4.647370875E-1,3.344275355E-1,9.804140925E-1
5.857596833E0,-5.929586291E-1,5.514472127E-1,9.485700130E-1
5.877516834E0,-6.701818109E-1,6.292225718E-1,9.369013906E-1
5.897436833E0,-5.526004434E-1,5.916924477E-1,9.940564632E-1
5.917356833E0,-3.551004529E-1,3.992461264E-1,1.082610369E0
5.937276833E0,-1.338371485E-1,1.072112396E-1,1.149481297E0
5.957196834E0,2.795048058E-2,-1.413391680E-1,1.157221079E0
5.977116833E0,2.388336323E-2,-3.092714250E-1,9.829444289E-1
5.997036833E0,3.178305551E-2,-3.716888130E-1,6.088460088E-1
6.016956833E0,5.565313250E-2,-2.989497483E-1,4.751214385E-1
6.036876834E0,1.079120934E-1,-1.475787163E-1,4.416124523E-1
6.056796833E0,5.323557928E-2,1.843455248E-2,3.312489092E-1
6.076716833E0,-3.129076213E-2,2.095446438E-1,7.788407058E-2
6.096636833E0,-2.346633002E-2,2.889614403E-1,-3.533970416E-1
6.116556833E0,9.294871986E-2,2.707408071E-1,-7.991441488E-1
6.136476833E0,2.546538115E-1,1.190832853E-1,-9.513477683E-1
6.156396833E0,4.843490720E-1,-2.467208505E-1,-8.898141384E-1
6.176317833E0,7.345017791E-1,-8.312804699E-1,-7.342717052E-1
6.196237833E0,9.776952267E-1,-1.477675676E0,-7.140851021E-1
6.216157834E0,1.192840815E0,-1.854013205E0,-9.119436741E-1
6.236077833E0,1.163048625E0,-1.910122156E0,-1.204247236E0
6.255997833E0,8.615710139E-1,-1.699665904E0,-1.492084742E0
6.275917833E0,4.772990346E-1,-1.259318590E0,-1.710536480E0
6.295837834E0,1.638237089E-1,-7.046073675E-1,-1.824638486E0
6.315757833E0,1.097061764E-2,-1.566682905E-1,-1.894477010E0
6.335677833E0,-3.131888434E-2,2.527891397E-1,-1.892217159E0
6.355597458E0,-4.339929298E-2,4.531384110E-1,-1.822301865E0
6.375517458E0,-6.652933359E-2,4.673374295E-1,-1.694211006E0
