"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.588925625E0,-1.829840530E0,-1.413165604E0,1.182443830E0
4.608844625E0,-2.443712220E-1,1.688187638E0,-6.091629267E-2
4.628764625E0,-1.609570508E0,1.280530872E0,-1.324194371E0
4.648683625E0,-1.931288991E0,-1.022989674E0,-1.533541063E0
4.668603625E0,-2.755264149E0,-3.052896781E0,-8.084241955E-1
4.688522625E0,-2.889048150E0,-2.050519127E0,-6.073406419E-1
4.708442625E0,-1.574168395E0,1.057171327E0,-1.281988876E-1
4.728361625E0,-1.887566728E0,2.113595381E0,1.916261208E-1
4.748281625E0,-1.671119908E0,1.961598764E0,5.368457329E-1
4.768200625E0,-1.227841027E0,1.355241916E0,8.625907548E-1
4.788120625E0,-7.390002041E-1,8.884610295E-1,8.841833527E-1
4.808039625E0,2.947911778E-1,-1.129594356E-1,5.691732341E-1
4.827959625E0,-4.179746892E-1,3.282545006E-1,3.461314854E-1
4.847878625E0,-7.060056818E-1,1.680124328E0,1.714625823E-1
4.867798625E0,-1.714870822E0,1.999114500E0,1.130757952E-1
4.887717625E0,-1.790734498E0,3.152708752E0,5.860842589E-1
4.907637625E0,-2.673690813E0,2.818237492E0,7.089518014E-1
4.927556625E0,-9.762784611E-1,2.652115756E0,1.092163990E0
4.947476625E0,-1.591928727E0,1.343911766E0,2.238979565E0
4.967395625E0,-3.223811187E-1,2.050562981E0,1.429286670E0
4.987315625E0,1.096639156E0,2.251997221E0,-6.885368326E-1
5.007234625E0,2.878045737E0,1.432406452E0,-2.419261503E0
5.027154625E0,5.625783935E0,-1.297063875E0,-3.635775304E0
5.047073625E0,5.739395919E0,-4.625114837E0,-3.843959862E0
5.066993625E0,5.411025644E0,-3.154678679E0,-3.780245969E0
5.086912625E0,3.637996953E0,-3.709865373E-1,-1.591207035E0
5.106831625E0,3.629088720E0,2.411240292E0,9.875406370E-2
5.126751625E0,3.127889661E0,-1.166648161E-1,-1.971225035E0
5.146671041E0,7.020248973E0,-1.035307302E1,4.674731970E0
5.166591042E0,-1.200924393E0,-1.407778681E1,5.536881698E0
5.186510041E0,-8.225461861E0,-7.453866792E-1,-1.157876168E0
5.206430042E0,-8.993319390E0,4.514162750E0,-3.636133738E0
5.226349042E0,-9.271144579E0,3.092929743E0,-8.579882652E-2
5.246269042E0,-8.399921726E0,1.377975306E0,1.221040423E0
5.266188042E0,-3.015314972E0,9.261287928E-1,1.479041505E0
5.286108042E0,-6.286429256E-1,-1.796795576E0,5.201182523E0
5.306027042E0,2.795805051E-1,-3.278281801E0,3.545417111E0
5.325947042E0,1.193874405E0,-6.490327513E-1,7.964118218E-1
5.345866042E0,3.286395690E0,1.936165130E0,4.948277874E-1
5.365786042E0,5.411793383E0,2.534917674E0,-1.670832663E0
5.385705042E0,5.434753060E0,2.953613398E0,-1.982335914E0
5.405625042E0,3.881242586E0,3.868451217E0,-1.831463717E0
5.425544042E0,1.394474102E0,4.684848238E0,-9.253979639E-1
5.445464042E0,7.273728696E-1,4.116385440E0,-8.215431547E-1
5.465383042E0,1.071459584E0,1.206096402E0,9.740923333E-1
5.485303042E0,-6.730857114E-1,-1.872503570E0,2.133180045E0
5.505222042E0,-7.454780419E-1,-1.741601368E0,1.274870768E0
5.525142042E0,9.499478643E-1,5.257740301E-1,-7.741783690E-1
5.545061042E0,3.932698376E0,1.096941749E0,-1.876296659E0
5.564981041E0,4.458764767E0,-3.413797456E-1,-1.561447484E0
5.584900042E0,5.295899815E0,-1.870956981E0,-2.048970784E0
5.604820041E0,3.833145437E0,-2.554584199E0,-1.503261842E0
5.624739042E0,2.035983826E0,-2.557974415E0,-1.152748160E0
5.644659041E0,4.874922215E0,-2.320879176E0,-1.302433957E0
5.664578042E0,8.225841345E0,-3.374218238E0,-2.271338641E0
5.684498041E0,8.449413729E0,-3.925397835E0,-9.805704635E-1
5.704417042E0,2.679408220E0,-1.315417700E0,1.354674152E0
5.724337041E0,-3.664059455E0,-1.790356622E0,1.923732780E0
5.744256041E0,-5.190107896E0,-2.777704593E0,4.623919666E-1
5.764176041E0,-6.355690695E0,-5.112159249E0,1.003881485E0
5.784095041E0,-8.849241073E0,-7.835432696E0,3.241741966E0
5.804015042E0,-9.284234741E0,-6.510519118E0,3.028402502E0
5.823934041E0,-6.578335125E0,-1.791849416E0,6.740857315E-1
5.843854042E0,-2.607300649E0,1.725060765E0,-1.327361223E0
5.863773041E0,-6.975079232E-1,3.110311761E0,-8.960729349E-1
5.883693042E0,1.965618286E-1,4.046273232E0,-7.483757758E-1
5.903612041E0,1.964115844E0,5.319561158E0,-7.486818776E-1
5.923532042E0,3.753861286E0,6.438378510E0,-4.794187662E-1
5.943451041E0,4.395881764E0,6.840476913E0,-4.618747804E-1
5.963371042E0,2.996619084E0,6.398818588E0,-1.451901653E-1
5.983290042E0,3.086119491E-1,6.155524131E0,5.274798091E-1
6.003210042E0,-1.659029035E0,5.379197495E0,1.499650601E0
6.023129042E0,-2.312593086E0,4.458717113E0,1.573260907E0
6.043049042E0,-2.015061903E0,2.473179263E0,3.248116601E-1
6.062968042E0,-1.610759101E0,-2.760634232E0,9.037093985E-1
6.082888042E0,2.462963008E0,-5.516275526E0,2.896149302E0
6.102807042E0,2.148840058E0,-2.076534559E0,-1.929755705E0
6.122727042E0,4.441577169E0,-4.402316625E0,-3.875835081E0
6.142646166E0,5.631479123E0,-1.740793283E0,-2.755854425E0
6.162566166E0,4.869980148E0,1.377622719E0,-3.741873617E0
6.182485166E0,2.445057079E0,-1.369377560E0,-2.203912643E0
6.202405166E0,4.153580164E0,-1.069383471E1,7.920489219E-1
6.222324166E0,-3.701250963E0,-1.691238247E1,1.397472993E0
6.242244167E0,-9.707157417E0,-6.155351053E0,3.606287795E0
6.262163166E0,-1.194972776E1,2.937620679E0,5.714943448E0
6.282083167E0,-1.523493792E1,3.845160588E0,-1.460191543E-1
6.302002166E0,-9.031060828E0,1.785803980E0,-1.702814448E-1
6.321922167E0,-4.199078811E0,2.592112799E0,2.291210550E0
6.341841166E0,-2.134162633E-1,2.475378401E0,3.542170737E0
6.361760166E0,2.090419649E0,-1.671572775E-1,2.769657655E0
6.381680166E0,6.314694112E0,-3.031698285E0,2.147964145E0
6.401600167E0,1.020068873E1,1.638793868E0,1.159000003E-1
6.421519167E0,7.598780676E0,6.946436062E0,-9.674814713E-1
6.441438166E0,4.316732098E0,8.114494572E0,-8.165759450E-1
6.461358167E0,2.753010632E0,6.374262037E0,-1.701895266E0
6.481277166E0,3.695470698E0,1.249554078E0,-4.307944318E0
6.501197167E0,2.804095124E0,-4.802111809E0,-1.766395317E0
6.521116166E0,-1.279144205E0,-4.312688749E0,1.389560394E0
6.541036167E0,1.571819276E-1,2.624488832E0,-1.161118523E0
6.560955166E0,1.324437030E0,1.866272777E0,-4.122333228E0
6.580875167E0,3.723046752E0,-5.773926067E0,-3.727461984E0
6.600794167E0,7.153526899E0,-6.641168135E0,-2.915374947E0
6.620714167E0,7.257621371E0,-1.504303231E0,-4.278962009E0
6.640634167E0,5.730210528E0,-4.732853293E-1,-2.941869850E0
6.660553167E0,8.461670077E0,-2.687406042E0,-2.989165639E0
6.680472167E0,7.659580024E0,-1.478323467E0,-1.340249071E0
6.700392167E0,3.884791554E0,1.850758359E0,-2.507496572E0
6.720311167E0,1.585539621E0,6.865555036E-1,-3.460101557E0
6.740231167E0,-2.828981751E0,-1.113015394E1,-4.092904192E0
6.760150167E0,-9.013525028E0,-1.956315805E1,4.572266532E0
6.780070167E0,-1.283737368E1,-1.835682600E1,5.110523783E0
6.799990166E0,-6.361329750E0,-7.708324753E0,1.678445738E0
6.819909167E0,-2.215870492E0,-2.144763964E0,-2.421063030E-1
6.839828167E0,-1.018021880E0,-2.598497373E0,-1.960708379E0
6.859748167E0,7.888424550E-1,-3.624396037E0,-2.503091279E0
6.879667167E0,5.443903953E0,-1.388927726E0,-2.845186139E0
6.899587166E0,4.242068125E0,1.543421688E0,-1.513051104E0
6.919506167E0,1.596002921E0,3.701216172E0,1.732013104E0
6.939426166E0,-2.965069555E0,7.326428481E0,2.623736880E0
6.959345167E0,-3.964651948E0,1.306656934E1,2.442597302E0
6.979265166E0,3.659231409E-1,1.717356473E1,4.607517056E0
6.999184167E0,-3.529003392E0,1.874897537E1,7.159474686E0
7.019104166E0,-7.091088576E0,1.539525221E1,5.194968102E0
7.039023167E0,-2.335650704E0,1.334816656E1,3.648516387E0
7.058943166E0,-3.940149191E-1,4.449865597E0,-1.302595925E-1
7.078862166E0,1.980497988E0,2.939395308E-3,-2.515852009E1
7.098782166E0,3.291925402E-1,-2.733883220E1,1.056883411E1
7.118701166E0,-4.017597609E0,-3.259412719E1,-4.834633437E0
7.138620250E0,-1.208622691E0,-6.884859619E0,1.193893263E1
7.158539250E0,-1.454031940E0,6.199294049E0,1.565683208E1
7.178459250E0,-4.456800103E0,9.777873058E0,-1.514861548E-1
7.198378250E0,-4.076399841E0,5.325042922E0,-5.736219127E0
7.218298250E0,-4.387890959E0,-1.080510255E1,-5.276646688E0
7.238217250E0,9.896952775E0,-2.456324547E1,3.256009757E0
7.258137250E0,1.438995445E1,-8.013032516E0,-3.977593591E0
7.278056250E0,1.049997028E1,2.226893370E0,-5.550357192E0
7.297976250E0,5.032027252E0,3.463209352E0,-4.980258343E0
7.317895250E0,-6.825527921E-1,1.099824427E0,-5.695606121E0
7.337815250E0,-3.278716834E0,-4.202931833E-1,-3.351132846E0
7.357734250E0,-4.121000648E-1,4.676209561E0,1.033787143E0
7.377654250E0,2.841930117E0,9.124992254E0,-3.338843460E-1
7.397573250E0,5.722134354E0,1.090509578E1,-1.394684456E0
7.417493250E0,5.482021367E0,1.138998667E1,-3.522755203E-1
7.437412250E0,2.863381505E0,1.187579322E1,1.169679358E0
7.457332250E0,-1.534717669E0,1.182388164E1,-2.214894299E0
7.477251250E0,-1.596015493E0,6.755585867E0,-6.225863796E0
7.497171250E0,1.573024971E0,-1.487468512E1,-3.387376227E0
7.517090250E0,-1.558075980E1,-3.308210775E1,6.709641370E0
7.537010250E0,-1.325158459E1,-3.435515886E1,-1.870879652E0
7.556929250E0,-5.609729819E0,-8.334823505E0,1.493381217E0
7.576849250E0,7.235164554E0,-3.184981874E0,-1.919206012E0
7.596768250E0,2.050288746E1,-4.620614820E0,-9.373624635E0
7.616688250E0,1.480490679E1,-2.723305607E0,-6.787799932E0
7.636607250E0,8.934353728E0,7.219159555E-1,2.913364966E-1
7.656527250E0,2.264169370E0,3.668001063E0,6.727591152E0
7.676446250E0,-4.757105790E0,6.593957132E0,7.469229766E0
7.696366250E0,-6.856896479E0,1.188798584E1,7.150805604E0
7.716285250E0,-6.729491497E0,1.860979059E1,1.360967744E1
7.736205250E0,-1.408918654E1,1.929971993E1,9.735458525E0
7.756124250E0,-1.808313304E1,1.701963795E1,2.813863775E0
7.776044250E0,-5.215730980E0,1.015918169E1,-2.991247247E0
7.795963250E0,-4.494524584E0,1.172485437E0,8.257321000E-2
7.815883250E0,4.269899994E-1,-6.045271372E0,-3.342731800E1
7.835802250E0,-4.311870139E0,-2.860811537E1,1.550161423E1
7.855722250E0,6.250582901E-1,-2.154049927E1,-1.970048575E0
7.875641250E0,3.058039407E0,-2.099634569E0,8.055772154E0
7.895561250E0,7.352864327E0,3.809458074E0,1.302904658E1
7.915480250E0,1.546538839E-1,5.458381074E0,-7.195360657E-1
7.935400250E0,1.970909139E0,1.876511836E-1,-9.542665300E0
